X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
46.5,6,0,5.57E-02,-0.29448,5.33E-05
45,6,0,5.54E-02,-0.2802,6.27E-05
43.5,6,0,5.51E-02,-0.26604,8.03E-05
42,6,0,5.47E-02,-0.25197,1.02E-04
40.5,6,0,5.42E-02,-0.23801,1.26E-04
39,6,0,5.36E-02,-0.22419,1.50E-04
37.5,6,0,5.29E-02,-0.21052,1.75E-04
36,6,0,5.21E-02,-0.19705,2.00E-04
34.5,6,0,5.12E-02,-0.1838,2.25E-04
33,6,0,5.02E-02,-0.17079,2.50E-04
31.5,6,0,4.90E-02,-0.15805,2.75E-04
30,6,0,4.78E-02,-0.14561,3.00E-04
28.5,6,0,4.64E-02,-0.1335,3.25E-04
27,6,0,4.50E-02,-0.12174,3.50E-04
25.5,6,0,4.34E-02,-0.11036,3.75E-04
24,6,0,4.17E-02,-9.94E-02,4.00E-04
22.5,6,0,3.99E-02,-8.88E-02,4.25E-04
21,6,0,3.80E-02,-7.88E-02,4.50E-04
19.5,6,0,3.60E-02,-6.92E-02,4.75E-04
18,6,0,3.39E-02,-6.01E-02,5.00E-04
16.5,6,0,3.16E-02,-5.16E-02,5.25E-04
15,6,0,2.93E-02,-4.36E-02,5.50E-04
13.5,6,0,2.69E-02,-3.63E-02,5.75E-04
12,6,0,2.43E-02,-2.95E-02,6.00E-04
10.5,6,0,2.16E-02,-2.35E-02,6.25E-04
9,6,0,1.89E-02,-1.81E-02,6.49E-04
7.5,6,0,1.60E-02,-1.34E-02,6.73E-04
6,6,0,1.30E-02,-9.40E-03,6.96E-04
4.5,6,0,9.94E-03,-6.19E-03,7.15E-04
3,6,0,6.79E-03,-3.71E-03,7.27E-04
1.5,6,0,3.59E-03,-1.81E-03,7.18E-04
48,6,2.3,5.59E-02,-0.30908,1.83E-06
46.5,6,2.3,5.57E-02,-0.29448,-5.33E-05
45,6,2.3,5.54E-02,-0.2802,-6.27E-05
43.5,6,2.3,5.51E-02,-0.26604,-8.03E-05
42,6,2.3,5.47E-02,-0.25197,-1.02E-04
40.5,6,2.3,5.42E-02,-0.23801,-1.26E-04
39,6,2.3,5.36E-02,-0.22419,-1.50E-04
37.5,6,2.3,5.29E-02,-0.21052,-1.75E-04
36,6,2.3,5.21E-02,-0.19705,-2.00E-04
34.5,6,2.3,5.12E-02,-0.1838,-2.25E-04
33,6,2.3,5.02E-02,-0.17079,-2.50E-04
31.5,6,2.3,4.90E-02,-0.15805,-2.75E-04
30,6,2.3,4.78E-02,-0.14561,-3.00E-04
28.5,6,2.3,4.64E-02,-0.1335,-3.25E-04
27,6,2.3,4.50E-02,-0.12174,-3.50E-04
25.5,6,2.3,4.34E-02,-0.11036,-3.75E-04
24,6,2.3,4.17E-02,-9.94E-02,-4.00E-04
22.5,6,2.3,3.99E-02,-8.88E-02,-4.25E-04
21,6,2.3,3.80E-02,-7.88E-02,-4.50E-04
19.5,6,2.3,3.60E-02,-6.92E-02,-4.75E-04
18,6,2.3,3.39E-02,-6.01E-02,-5.00E-04
16.5,6,2.3,3.16E-02,-5.16E-02,-5.25E-04
15,6,2.3,2.93E-02,-4.36E-02,-5.50E-04
13.5,6,2.3,2.69E-02,-3.63E-02,-5.75E-04
12,6,2.3,2.43E-02,-2.95E-02,-6.00E-04
10.5,6,2.3,2.16E-02,-2.35E-02,-6.25E-04
9,6,2.3,1.89E-02,-1.81E-02,-6.49E-04
7.5,6,2.3,1.60E-02,-1.34E-02,-6.73E-04
6,6,2.3,1.30E-02,-9.40E-03,-6.96E-04
4.5,6,2.3,9.94E-03,-6.19E-03,-7.15E-04
3,6,2.3,6.79E-03,-3.71E-03,-7.27E-04
1.5,6,2.3,3.59E-03,-1.81E-03,-7.18E-04
46.5,-6,1.15,-5.57E-02,-0.2945,-6.45E-11
45,-6,1.15,-5.55E-02,-0.28021,-6.17E-11
43.5,-6,1.15,-5.51E-02,-0.26605,-5.88E-11
42,-6,1.15,-5.48E-02,-0.25198,-5.59E-11
40.5,-6,1.15,-5.43E-02,-0.23802,-5.30E-11
39,-6,1.15,-5.37E-02,-0.2242,-5.01E-11
37.5,-6,1.15,-5.30E-02,-0.21054,-4.72E-11
36,-6,1.15,-5.21E-02,-0.19707,-4.43E-11
34.5,-6,1.15,-5.12E-02,-0.18382,-4.15E-11
33,-6,1.15,-5.02E-02,-0.17081,-3.86E-11
31.5,-6,1.15,-4.90E-02,-0.15808,-3.58E-11
30,-6,1.15,-4.78E-02,-0.14564,-3.30E-11
28.5,-6,1.15,-4.64E-02,-0.13353,-3.03E-11
27,-6,1.15,-4.50E-02,-0.12177,-2.77E-11
25.5,-6,1.15,-4.34E-02,-0.11039,-2.51E-11
24,-6,1.15,-4.17E-02,-9.94E-02,-2.26E-11
22.5,-6,1.15,-3.99E-02,-8.89E-02,-2.02E-11
21,-6,1.15,-3.80E-02,-7.88E-02,-1.78E-11
19.5,-6,1.15,-3.60E-02,-6.92E-02,-1.56E-11
18,-6,1.15,-3.39E-02,-6.02E-02,-1.35E-11
16.5,-6,1.15,-3.16E-02,-5.16E-02,-1.15E-11
15,-6,1.15,-2.93E-02,-4.37E-02,-9.58E-12
13.5,-6,1.15,-2.69E-02,-3.63E-02,-7.83E-12
12,-6,1.15,-2.43E-02,-2.96E-02,-6.22E-12
10.5,-6,1.15,-2.16E-02,-2.35E-02,-4.78E-12
9,-6,1.15,-1.89E-02,-1.81E-02,-3.50E-12
7.5,-6,1.15,-1.60E-02,-1.34E-02,-2.39E-12
6,-6,1.15,-1.30E-02,-9.47E-03,-1.48E-12
4.5,-6,1.15,-9.95E-03,-6.26E-03,-7.76E-13
3,-6,1.15,-6.80E-03,-3.77E-03,-2.85E-13
1.5,-6,1.15,-3.61E-03,-1.92E-03,-2.39E-14
48,-6,1.15,-5.59E-02,-0.3091,-6.74E-11
1.5,-6,2.3,-3.59E-03,-1.81E-03,7.18E-04
3,-6,2.3,-6.79E-03,-3.71E-03,7.27E-04
4.5,-6,2.3,-9.94E-03,-6.19E-03,7.15E-04
6,-6,2.3,-1.30E-02,-9.40E-03,6.96E-04
7.5,-6,2.3,-1.60E-02,-1.34E-02,6.73E-04
9,-6,2.3,-1.89E-02,-1.81E-02,6.49E-04
10.5,-6,2.3,-2.16E-02,-2.35E-02,6.25E-04
12,-6,2.3,-2.43E-02,-2.95E-02,6.00E-04
13.5,-6,2.3,-2.69E-02,-3.63E-02,5.75E-04
15,-6,2.3,-2.93E-02,-4.36E-02,5.50E-04
16.5,-6,2.3,-3.16E-02,-5.16E-02,5.25E-04
18,-6,2.3,-3.39E-02,-6.01E-02,5.00E-04
19.5,-6,2.3,-3.60E-02,-6.92E-02,4.75E-04
21,-6,2.3,-3.80E-02,-7.88E-02,4.50E-04
22.5,-6,2.3,-3.99E-02,-8.88E-02,4.25E-04
24,-6,2.3,-4.17E-02,-9.94E-02,4.00E-04
25.5,-6,2.3,-4.34E-02,-0.11036,3.75E-04
27,-6,2.3,-4.50E-02,-0.12174,3.50E-04
28.5,-6,2.3,-4.64E-02,-0.1335,3.25E-04
30,-6,2.3,-4.78E-02,-0.14561,3.00E-04
31.5,-6,2.3,-4.90E-02,-0.15805,2.75E-04
33,-6,2.3,-5.02E-02,-0.17079,2.50E-04
34.5,-6,2.3,-5.12E-02,-0.1838,2.25E-04
36,-6,2.3,-5.21E-02,-0.19705,2.00E-04
37.5,-6,2.3,-5.29E-02,-0.21052,1.75E-04
39,-6,2.3,-5.36E-02,-0.22419,1.50E-04
40.5,-6,2.3,-5.42E-02,-0.23801,1.26E-04
42,-6,2.3,-5.47E-02,-0.25197,1.02E-04
43.5,-6,2.3,-5.51E-02,-0.26604,8.03E-05
45,-6,2.3,-5.54E-02,-0.2802,6.27E-05
46.5,-6,2.3,-5.57E-02,-0.29448,5.33E-05
48,-6,2.3,-5.59E-02,-0.30908,-1.83E-06
46.5,-4.5,2.3,-4.14E-02,-0.29443,8.26E-06
45,-4.5,2.3,-4.13E-02,-0.28014,3.72E-05
43.5,-4.5,2.3,-4.11E-02,-0.26595,5.74E-05
42,-4.5,2.3,-4.08E-02,-0.25185,7.58E-05
40.5,-4.5,2.3,-4.05E-02,-0.23787,9.42E-05
39,-4.5,2.3,-4.00E-02,-0.22401,1.13E-04
37.5,-4.5,2.3,-3.95E-02,-0.21032,1.31E-04
36,-4.5,2.3,-3.89E-02,-0.19682,1.50E-04
34.5,-4.5,2.3,-3.82E-02,-0.18354,1.69E-04
33,-4.5,2.3,-3.74E-02,-0.1705,1.88E-04
31.5,-4.5,2.3,-3.66E-02,-0.15774,2.06E-04
30,-4.5,2.3,-3.56E-02,-0.14527,2.25E-04
28.5,-4.5,2.3,-3.46E-02,-0.13313,2.44E-04
27,-4.5,2.3,-3.35E-02,-0.12134,2.63E-04
25.5,-4.5,2.3,-3.23E-02,-0.10993,2.81E-04
24,-4.5,2.3,-3.11E-02,-9.89E-02,3.00E-04
22.5,-4.5,2.3,-2.97E-02,-8.84E-02,3.19E-04
21,-4.5,2.3,-2.83E-02,-7.83E-02,3.38E-04
19.5,-4.5,2.3,-2.68E-02,-6.86E-02,3.56E-04
18,-4.5,2.3,-2.52E-02,-5.95E-02,3.75E-04
16.5,-4.5,2.3,-2.35E-02,-5.10E-02,3.94E-04
15,-4.5,2.3,-2.18E-02,-4.30E-02,4.12E-04
13.5,-4.5,2.3,-1.99E-02,-3.56E-02,4.31E-04
12,-4.5,2.3,-1.80E-02,-2.89E-02,4.50E-04
10.5,-4.5,2.3,-1.60E-02,-2.27E-02,4.69E-04
9,-4.5,2.3,-1.39E-02,-1.73E-02,4.87E-04
7.5,-4.5,2.3,-1.18E-02,-1.26E-02,5.06E-04
6,-4.5,2.3,-9.53E-03,-8.61E-03,5.24E-04
4.5,-4.5,2.3,-7.21E-03,-5.37E-03,5.45E-04
3,-4.5,2.3,-4.77E-03,-2.87E-03,5.73E-04
1.5,-4.5,2.3,-2.34E-03,-1.09E-03,6.03E-04
46.5,-3,2.3,-2.75E-02,-0.29439,-5.42E-06
45,-3,2.3,-2.74E-02,-0.28011,1.89E-05
43.5,-3,2.3,-2.73E-02,-0.2659,3.59E-05
42,-3,2.3,-2.71E-02,-0.25178,4.97E-05
40.5,-3,2.3,-2.69E-02,-0.23777,6.26E-05
39,-3,2.3,-2.66E-02,-0.22389,7.51E-05
37.5,-3,2.3,-2.62E-02,-0.21018,8.76E-05
36,-3,2.3,-2.58E-02,-0.19666,1.00E-04
34.5,-3,2.3,-2.54E-02,-0.18336,1.13E-04
33,-3,2.3,-2.48E-02,-0.1703,1.25E-04
31.5,-3,2.3,-2.43E-02,-0.15751,1.38E-04
30,-3,2.3,-2.36E-02,-0.14502,1.50E-04
28.5,-3,2.3,-2.30E-02,-0.13286,1.63E-04
27,-3,2.3,-2.22E-02,-0.12105,1.75E-04
25.5,-3,2.3,-2.14E-02,-0.10962,1.88E-04
24,-3,2.3,-2.06E-02,-9.86E-02,2.00E-04
22.5,-3,2.3,-1.97E-02,-8.80E-02,2.13E-04
21,-3,2.3,-1.87E-02,-7.79E-02,2.25E-04
19.5,-3,2.3,-1.77E-02,-6.83E-02,2.38E-04
18,-3,2.3,-1.67E-02,-5.91E-02,2.50E-04
16.5,-3,2.3,-1.56E-02,-5.06E-02,2.63E-04
15,-3,2.3,-1.44E-02,-4.26E-02,2.75E-04
13.5,-3,2.3,-1.32E-02,-3.51E-02,2.87E-04
12,-3,2.3,-1.19E-02,-2.84E-02,3.00E-04
10.5,-3,2.3,-1.06E-02,-2.22E-02,3.12E-04
9,-3,2.3,-9.18E-03,-1.68E-02,3.25E-04
7.5,-3,2.3,-7.74E-03,-1.20E-02,3.38E-04
6,-3,2.3,-6.23E-03,-8.03E-03,3.52E-04
4.5,-3,2.3,-4.67E-03,-4.77E-03,3.68E-04
3,-3,2.3,-3.05E-03,-2.28E-03,3.91E-04
1.5,-3,2.3,-1.45E-03,-6.10E-04,4.04E-04
46.5,-1.5,2.3,-1.37E-02,-0.29434,-5.38E-06
45,-1.5,2.3,-1.37E-02,-0.28009,7.62E-06
43.5,-1.5,2.3,-1.36E-02,-0.26587,1.70E-05
42,-1.5,2.3,-1.35E-02,-0.25174,2.45E-05
40.5,-1.5,2.3,-1.34E-02,-0.23771,3.12E-05
39,-1.5,2.3,-1.33E-02,-0.22382,3.75E-05
37.5,-1.5,2.3,-1.31E-02,-0.2101,4.38E-05
36,-1.5,2.3,-1.29E-02,-0.19656,5.00E-05
34.5,-1.5,2.3,-1.26E-02,-0.18325,5.63E-05
33,-1.5,2.3,-1.24E-02,-0.17018,6.25E-05
31.5,-1.5,2.3,-1.21E-02,-0.15738,6.88E-05
30,-1.5,2.3,-1.18E-02,-0.14488,7.50E-05
28.5,-1.5,2.3,-1.14E-02,-0.1327,8.13E-05
27,-1.5,2.3,-1.11E-02,-0.12088,8.75E-05
25.5,-1.5,2.3,-1.07E-02,-0.10944,9.38E-05
24,-1.5,2.3,-1.03E-02,-9.84E-02,1.00E-04
22.5,-1.5,2.3,-9.82E-03,-8.78E-02,1.06E-04
21,-1.5,2.3,-9.34E-03,-7.77E-02,1.13E-04
19.5,-1.5,2.3,-8.84E-03,-6.80E-02,1.19E-04
18,-1.5,2.3,-8.31E-03,-5.89E-02,1.25E-04
16.5,-1.5,2.3,-7.75E-03,-5.03E-02,1.31E-04
15,-1.5,2.3,-7.17E-03,-4.23E-02,1.37E-04
13.5,-1.5,2.3,-6.56E-03,-3.49E-02,1.44E-04
12,-1.5,2.3,-5.92E-03,-2.81E-02,1.50E-04
10.5,-1.5,2.3,-5.25E-03,-2.19E-02,1.56E-04
9,-1.5,2.3,-4.56E-03,-1.65E-02,1.63E-04
7.5,-1.5,2.3,-3.83E-03,-1.17E-02,1.69E-04
6,-1.5,2.3,-3.08E-03,-7.68E-03,1.77E-04
4.5,-1.5,2.3,-2.29E-03,-4.42E-03,1.85E-04
3,-1.5,2.3,-1.49E-03,-1.97E-03,1.98E-04
1.5,-1.5,2.3,-7.09E-04,-4.17E-04,2.04E-04
46.5,0,2.3,2.15E-12,-0.29433,-6.41E-11
45,0,2.3,2.16E-12,-0.28009,-6.13E-11
43.5,0,2.3,2.15E-12,-0.26587,-5.84E-11
42,0,2.3,2.15E-12,-0.25172,-5.55E-11
40.5,0,2.3,2.15E-12,-0.23769,-5.27E-11
39,0,2.3,2.14E-12,-0.2238,-4.98E-11
37.5,0,2.3,2.14E-12,-0.21007,-4.70E-11
36,0,2.3,2.13E-12,-0.19653,-4.41E-11
34.5,0,2.3,2.12E-12,-0.18321,-4.13E-11
33,0,2.3,2.10E-12,-0.17014,-3.85E-11
31.5,0,2.3,2.07E-12,-0.15733,-3.57E-11
30,0,2.3,2.04E-12,-0.14483,-3.30E-11
28.5,0,2.3,2.00E-12,-0.13265,-3.03E-11
27,0,2.3,1.95E-12,-0.12082,-2.77E-11
25.5,0,2.3,1.90E-12,-0.10938,-2.51E-11
24,0,2.3,1.84E-12,-9.83E-02,-2.27E-11
22.5,0,2.3,1.77E-12,-8.77E-02,-2.03E-11
21,0,2.3,1.70E-12,-7.76E-02,-1.80E-11
19.5,0,2.3,1.63E-12,-6.79E-02,-1.57E-11
18,0,2.3,1.54E-12,-5.88E-02,-1.37E-11
16.5,0,2.3,1.45E-12,-5.02E-02,-1.17E-11
15,0,2.3,1.35E-12,-4.22E-02,-9.81E-12
13.5,0,2.3,1.25E-12,-3.48E-02,-8.08E-12
12,0,2.3,1.14E-12,-2.80E-02,-6.50E-12
10.5,0,2.3,1.02E-12,-2.18E-02,-5.07E-12
9,0,2.3,8.95E-13,-1.64E-02,-3.81E-12
7.5,0,2.3,7.64E-13,-1.16E-02,-2.71E-12
6,0,2.3,6.27E-13,-7.57E-03,-1.78E-12
4.5,0,2.3,4.84E-13,-4.30E-03,-1.04E-12
3,0,2.3,3.34E-13,-1.87E-03,-4.94E-13
1.5,0,2.3,1.73E-13,-3.57E-04,-1.46E-13
46.5,1.5,2.3,1.37E-02,-0.29434,5.38E-06
45,1.5,2.3,1.37E-02,-0.28009,-7.62E-06
43.5,1.5,2.3,1.36E-02,-0.26587,-1.70E-05
42,1.5,2.3,1.35E-02,-0.25174,-2.45E-05
40.5,1.5,2.3,1.34E-02,-0.23771,-3.12E-05
39,1.5,2.3,1.33E-02,-0.22382,-3.75E-05
37.5,1.5,2.3,1.31E-02,-0.2101,-4.38E-05
36,1.5,2.3,1.29E-02,-0.19656,-5.00E-05
34.5,1.5,2.3,1.26E-02,-0.18325,-5.63E-05
33,1.5,2.3,1.24E-02,-0.17018,-6.25E-05
31.5,1.5,2.3,1.21E-02,-0.15738,-6.88E-05
30,1.5,2.3,1.18E-02,-0.14488,-7.50E-05
28.5,1.5,2.3,1.14E-02,-0.1327,-8.13E-05
27,1.5,2.3,1.11E-02,-0.12088,-8.75E-05
25.5,1.5,2.3,1.07E-02,-0.10944,-9.38E-05
24,1.5,2.3,1.03E-02,-9.84E-02,-1.00E-04
22.5,1.5,2.3,9.82E-03,-8.78E-02,-1.06E-04
21,1.5,2.3,9.34E-03,-7.77E-02,-1.13E-04
19.5,1.5,2.3,8.84E-03,-6.80E-02,-1.19E-04
18,1.5,2.3,8.31E-03,-5.89E-02,-1.25E-04
16.5,1.5,2.3,7.75E-03,-5.03E-02,-1.31E-04
15,1.5,2.3,7.17E-03,-4.23E-02,-1.37E-04
13.5,1.5,2.3,6.56E-03,-3.49E-02,-1.44E-04
12,1.5,2.3,5.92E-03,-2.81E-02,-1.50E-04
10.5,1.5,2.3,5.25E-03,-2.19E-02,-1.56E-04
9,1.5,2.3,4.56E-03,-1.65E-02,-1.63E-04
7.5,1.5,2.3,3.83E-03,-1.17E-02,-1.69E-04
6,1.5,2.3,3.08E-03,-7.68E-03,-1.77E-04
4.5,1.5,2.3,2.29E-03,-4.42E-03,-1.85E-04
3,1.5,2.3,1.49E-03,-1.97E-03,-1.98E-04
1.5,1.5,2.3,7.09E-04,-4.17E-04,-2.04E-04
46.5,3,2.3,2.75E-02,-0.29439,5.42E-06
45,3,2.3,2.74E-02,-0.28011,-1.89E-05
43.5,3,2.3,2.73E-02,-0.2659,-3.59E-05
42,3,2.3,2.71E-02,-0.25178,-4.97E-05
40.5,3,2.3,2.69E-02,-0.23777,-6.26E-05
39,3,2.3,2.66E-02,-0.22389,-7.51E-05
37.5,3,2.3,2.62E-02,-0.21018,-8.76E-05
36,3,2.3,2.58E-02,-0.19666,-1.00E-04
34.5,3,2.3,2.54E-02,-0.18336,-1.13E-04
33,3,2.3,2.48E-02,-0.1703,-1.25E-04
31.5,3,2.3,2.43E-02,-0.15751,-1.38E-04
30,3,2.3,2.36E-02,-0.14502,-1.50E-04
28.5,3,2.3,2.30E-02,-0.13286,-1.63E-04
27,3,2.3,2.22E-02,-0.12105,-1.75E-04
25.5,3,2.3,2.14E-02,-0.10962,-1.88E-04
24,3,2.3,2.06E-02,-9.86E-02,-2.00E-04
22.5,3,2.3,1.97E-02,-8.80E-02,-2.13E-04
21,3,2.3,1.87E-02,-7.79E-02,-2.25E-04
19.5,3,2.3,1.77E-02,-6.83E-02,-2.38E-04
18,3,2.3,1.67E-02,-5.91E-02,-2.50E-04
16.5,3,2.3,1.56E-02,-5.06E-02,-2.63E-04
15,3,2.3,1.44E-02,-4.26E-02,-2.75E-04
13.5,3,2.3,1.32E-02,-3.51E-02,-2.87E-04
12,3,2.3,1.19E-02,-2.84E-02,-3.00E-04
10.5,3,2.3,1.06E-02,-2.22E-02,-3.12E-04
9,3,2.3,9.18E-03,-1.68E-02,-3.25E-04
7.5,3,2.3,7.74E-03,-1.20E-02,-3.38E-04
6,3,2.3,6.23E-03,-8.03E-03,-3.52E-04
4.5,3,2.3,4.67E-03,-4.77E-03,-3.68E-04
3,3,2.3,3.05E-03,-2.28E-03,-3.91E-04
1.5,3,2.3,1.45E-03,-6.10E-04,-4.04E-04
46.5,4.5,2.3,4.14E-02,-0.29443,-8.26E-06
45,4.5,2.3,4.13E-02,-0.28014,-3.72E-05
43.5,4.5,2.3,4.11E-02,-0.26595,-5.74E-05
42,4.5,2.3,4.08E-02,-0.25185,-7.58E-05
40.5,4.5,2.3,4.05E-02,-0.23787,-9.42E-05
39,4.5,2.3,4.00E-02,-0.22401,-1.13E-04
37.5,4.5,2.3,3.95E-02,-0.21032,-1.31E-04
36,4.5,2.3,3.89E-02,-0.19682,-1.50E-04
34.5,4.5,2.3,3.82E-02,-0.18354,-1.69E-04
33,4.5,2.3,3.74E-02,-0.1705,-1.88E-04
31.5,4.5,2.3,3.66E-02,-0.15774,-2.06E-04
30,4.5,2.3,3.56E-02,-0.14527,-2.25E-04
28.5,4.5,2.3,3.46E-02,-0.13313,-2.44E-04
27,4.5,2.3,3.35E-02,-0.12134,-2.63E-04
25.5,4.5,2.3,3.23E-02,-0.10993,-2.81E-04
24,4.5,2.3,3.11E-02,-9.89E-02,-3.00E-04
22.5,4.5,2.3,2.97E-02,-8.84E-02,-3.19E-04
21,4.5,2.3,2.83E-02,-7.83E-02,-3.38E-04
19.5,4.5,2.3,2.68E-02,-6.86E-02,-3.56E-04
18,4.5,2.3,2.52E-02,-5.95E-02,-3.75E-04
16.5,4.5,2.3,2.35E-02,-5.10E-02,-3.94E-04
15,4.5,2.3,2.18E-02,-4.30E-02,-4.12E-04
13.5,4.5,2.3,1.99E-02,-3.56E-02,-4.31E-04
12,4.5,2.3,1.80E-02,-2.89E-02,-4.50E-04
10.5,4.5,2.3,1.60E-02,-2.27E-02,-4.69E-04
9,4.5,2.3,1.39E-02,-1.73E-02,-4.87E-04
7.5,4.5,2.3,1.18E-02,-1.26E-02,-5.06E-04
6,4.5,2.3,9.53E-03,-8.61E-03,-5.24E-04
4.5,4.5,2.3,7.21E-03,-5.37E-03,-5.45E-04
3,4.5,2.3,4.77E-03,-2.87E-03,-5.73E-04
1.5,4.5,2.3,2.34E-03,-1.09E-03,-6.03E-04
48,4.5,2.3,4.15E-02,-0.30888,5.24E-05
48,3,2.3,2.75E-02,-0.30868,4.19E-05
48,1.5,2.3,1.37E-02,-0.30854,2.31E-05
48,0,2.3,2.15E-12,-0.30849,-6.70E-11
48,-1.5,2.3,-1.37E-02,-0.30854,-2.31E-05
48,-3,2.3,-2.75E-02,-0.30868,-4.19E-05
48,-4.5,2.3,-4.15E-02,-0.30888,-5.24E-05
1.5,4.5,0,2.34E-03,-1.09E-03,6.03E-04
1.5,3,0,1.45E-03,-6.10E-04,4.04E-04
1.5,1.5,0,7.09E-04,-4.17E-04,2.04E-04
3,4.5,0,4.77E-03,-2.87E-03,5.73E-04
3,3,0,3.05E-03,-2.28E-03,3.91E-04
3,1.5,0,1.49E-03,-1.97E-03,1.98E-04
4.5,4.5,0,7.21E-03,-5.37E-03,5.45E-04
4.5,3,0,4.67E-03,-4.77E-03,3.68E-04
4.5,1.5,0,2.29E-03,-4.42E-03,1.85E-04
6,4.5,0,9.53E-03,-8.61E-03,5.24E-04
6,3,0,6.23E-03,-8.03E-03,3.52E-04
6,1.5,0,3.08E-03,-7.68E-03,1.77E-04
7.5,4.5,0,1.18E-02,-1.26E-02,5.06E-04
7.5,3,0,7.74E-03,-1.20E-02,3.38E-04
7.5,1.5,0,3.83E-03,-1.17E-02,1.69E-04
9,4.5,0,1.39E-02,-1.73E-02,4.87E-04
9,3,0,9.18E-03,-1.68E-02,3.25E-04
9,1.5,0,4.56E-03,-1.65E-02,1.63E-04
10.5,4.5,0,1.60E-02,-2.27E-02,4.69E-04
10.5,3,0,1.06E-02,-2.22E-02,3.12E-04
10.5,1.5,0,5.25E-03,-2.19E-02,1.56E-04
12,4.5,0,1.80E-02,-2.89E-02,4.50E-04
12,3,0,1.19E-02,-2.84E-02,3.00E-04
12,1.5,0,5.92E-03,-2.81E-02,1.50E-04
13.5,4.5,0,1.99E-02,-3.56E-02,4.31E-04
13.5,3,0,1.32E-02,-3.51E-02,2.87E-04
13.5,1.5,0,6.56E-03,-3.49E-02,1.44E-04
15,4.5,0,2.18E-02,-4.30E-02,4.12E-04
15,3,0,1.44E-02,-4.26E-02,2.75E-04
15,1.5,0,7.17E-03,-4.23E-02,1.37E-04
16.5,4.5,0,2.35E-02,-5.10E-02,3.94E-04
16.5,3,0,1.56E-02,-5.06E-02,2.63E-04
16.5,1.5,0,7.75E-03,-5.03E-02,1.31E-04
18,4.5,0,2.52E-02,-5.95E-02,3.75E-04
18,3,0,1.67E-02,-5.91E-02,2.50E-04
18,1.5,0,8.31E-03,-5.89E-02,1.25E-04
19.5,4.5,0,2.68E-02,-6.86E-02,3.56E-04
19.5,3,0,1.77E-02,-6.83E-02,2.38E-04
19.5,1.5,0,8.84E-03,-6.80E-02,1.19E-04
21,4.5,0,2.83E-02,-7.83E-02,3.38E-04
21,3,0,1.87E-02,-7.79E-02,2.25E-04
21,1.5,0,9.34E-03,-7.77E-02,1.13E-04
22.5,4.5,0,2.97E-02,-8.84E-02,3.19E-04
22.5,3,0,1.97E-02,-8.80E-02,2.13E-04
22.5,1.5,0,9.82E-03,-8.78E-02,1.06E-04
24,4.5,0,3.11E-02,-9.89E-02,3.00E-04
24,3,0,2.06E-02,-9.86E-02,2.00E-04
24,1.5,0,1.03E-02,-9.84E-02,1.00E-04
25.5,4.5,0,3.23E-02,-0.10993,2.81E-04
25.5,3,0,2.14E-02,-0.10962,1.88E-04
25.5,1.5,0,1.07E-02,-0.10944,9.38E-05
27,4.5,0,3.35E-02,-0.12134,2.63E-04
27,3,0,2.22E-02,-0.12105,1.75E-04
27,1.5,0,1.11E-02,-0.12088,8.75E-05
28.5,4.5,0,3.46E-02,-0.13313,2.44E-04
28.5,3,0,2.30E-02,-0.13286,1.63E-04
28.5,1.5,0,1.14E-02,-0.1327,8.13E-05
30,4.5,0,3.56E-02,-0.14527,2.25E-04
30,3,0,2.36E-02,-0.14502,1.50E-04
30,1.5,0,1.18E-02,-0.14488,7.50E-05
31.5,4.5,0,3.66E-02,-0.15774,2.06E-04
31.5,3,0,2.43E-02,-0.15751,1.38E-04
31.5,1.5,0,1.21E-02,-0.15738,6.88E-05
33,4.5,0,3.74E-02,-0.1705,1.88E-04
33,3,0,2.48E-02,-0.1703,1.25E-04
33,1.5,0,1.24E-02,-0.17018,6.25E-05
34.5,4.5,0,3.82E-02,-0.18354,1.69E-04
34.5,3,0,2.54E-02,-0.18336,1.13E-04
34.5,1.5,0,1.26E-02,-0.18325,5.63E-05
36,4.5,0,3.89E-02,-0.19682,1.50E-04
36,3,0,2.58E-02,-0.19666,1.00E-04
36,1.5,0,1.29E-02,-0.19656,5.00E-05
37.5,4.5,0,3.95E-02,-0.21032,1.31E-04
37.5,3,0,2.62E-02,-0.21018,8.76E-05
37.5,1.5,0,1.31E-02,-0.2101,4.38E-05
39,4.5,0,4.00E-02,-0.22401,1.13E-04
39,3,0,2.66E-02,-0.22389,7.51E-05
39,1.5,0,1.33E-02,-0.22382,3.75E-05
40.5,4.5,0,4.05E-02,-0.23787,9.42E-05
40.5,3,0,2.69E-02,-0.23777,6.26E-05
40.5,1.5,0,1.34E-02,-0.23771,3.12E-05
42,4.5,0,4.08E-02,-0.25185,7.58E-05
42,3,0,2.71E-02,-0.25178,4.97E-05
42,1.5,0,1.35E-02,-0.25174,2.45E-05
43.5,4.5,0,4.11E-02,-0.26595,5.74E-05
43.5,3,0,2.73E-02,-0.2659,3.59E-05
43.5,1.5,0,1.36E-02,-0.26587,1.70E-05
45,4.5,0,4.13E-02,-0.28014,3.72E-05
45,3,0,2.74E-02,-0.28011,1.89E-05
45,1.5,0,1.37E-02,-0.28009,7.62E-06
46.5,4.5,0,4.14E-02,-0.29443,8.26E-06
46.5,3,0,2.75E-02,-0.29439,-5.42E-06
