X Location (m),Y Location (m),Z Location (m),X Deformation (m),Y Deformation (m),Z Deformation (m)
3,1.5,0,2.17E-02,-2.93E-02,1.14E-03
4.5,4.5,0,0.10433,-7.83E-02,3.35E-03
4.5,3,0,6.76E-02,-6.98E-02,2.25E-03
4.5,1.5,0,3.32E-02,-6.48E-02,1.14E-03
6,4.5,0,0.13771,-0.12514,3.26E-03
6,3,0,9.01E-02,-0.11686,2.18E-03
6,1.5,0,4.45E-02,-0.11186,1.10E-03
7.5,4.5,0,0.16995,-0.18273,3.16E-03
7.5,3,0,0.1117,-0.17476,2.11E-03
7.5,1.5,0,5.54E-02,-0.16995,1.06E-03
9,4.5,0,0.201,-0.25082,3.04E-03
9,3,0,0.13246,-0.24318,2.03E-03
9,1.5,0,6.58E-02,-0.23857,1.02E-03
10.5,4.5,0,0.23088,-0.32908,2.93E-03
10.5,3,0,0.15241,-0.32174,1.95E-03
10.5,1.5,0,7.57E-02,-0.31733,9.77E-04
12,4.5,0,0.25959,-0.4171,2.81E-03
12,3,0,0.17156,-0.41007,1.87E-03
12,1.5,0,8.53E-02,-0.40584,9.37E-04
13.5,4.5,0,0.28712,-0.51451,2.70E-03
13.5,3,0,0.18992,-0.50777,1.80E-03
13.5,1.5,0,9.45E-02,-0.50372,8.98E-04
15,4.5,0,0.31349,-0.6209,2.58E-03
15,3,0,0.2075,-0.61445,1.72E-03
15,1.5,0,0.1033,-0.61058,8.59E-04
16.5,4.5,0,0.33869,-0.73589,2.46E-03
16.5,3,0,0.22429,-0.72973,1.64E-03
16.5,1.5,0,0.1117,-0.72604,8.20E-04
18,4.5,0,0.36271,-0.85908,2.34E-03
18,3,0,0.24031,-0.85322,1.56E-03
18,1.5,0,0.11971,-0.8497,7.81E-04
19.5,4.5,0,0.38556,-0.99008,2.23E-03
19.5,3,0,0.25554,-0.98451,1.48E-03
19.5,1.5,0,0.12732,-0.98117,7.42E-04
21,4.5,0,0.40724,-1.1285,2.11E-03
21,3,0,0.27,-1.1232,1.41E-03
21,1.5,0,0.13455,-1.1201,7.03E-04
22.5,4.5,0,0.42775,-1.274,1.99E-03
22.5,3,0,0.28367,-1.269,1.33E-03
22.5,1.5,0,0.14138,-1.266,6.64E-04
24,4.5,0,0.44708,-1.4261,1.88E-03
24,3,0,0.29656,-1.4214,1.25E-03
24,1.5,0,0.14783,-1.4186,6.25E-04
25.5,4.5,0,0.46525,-1.5844,1.76E-03
25.5,3,0,0.30867,-1.58,1.17E-03
25.5,1.5,0,0.15388,-1.5774,5.86E-04
27,4.5,0,0.48224,-1.7486,1.64E-03
27,3,0,0.32,-1.7445,1.09E-03
27,1.5,0,0.15955,-1.742,5.47E-04
28.5,4.5,0,0.49806,-1.9183,1.52E-03
28.5,3,0,0.33054,-1.9145,1.02E-03
28.5,1.5,0,0.16482,-1.9122,5.08E-04
30,4.5,0,0.51271,-2.093,1.41E-03
30,3,0,0.34031,-2.0895,9.38E-04
30,1.5,0,0.16971,-2.0874,4.69E-04
31.5,4.5,0,0.52619,-2.2725,1.29E-03
31.5,3,0,0.34929,-2.2693,8.59E-04
31.5,1.5,0,0.1742,-2.2673,4.30E-04
33,4.5,0,0.53849,-2.4562,1.17E-03
33,3,0,0.3575,-2.4533,7.81E-04
33,1.5,0,0.1783,-2.4515,3.91E-04
34.5,4.5,0,0.54962,-2.6439,1.05E-03
34.5,3,0,0.36492,-2.6412,7.03E-04
34.5,1.5,0,0.18201,-2.6396,3.52E-04
36,4.5,0,0.55958,-2.835,9.38E-04
36,3,0,0.37156,-2.8327,6.25E-04
36,1.5,0,0.18533,-2.8313,3.13E-04
37.5,4.5,0,0.56837,-3.0293,8.21E-04
37.5,3,0,0.37741,-3.0272,5.47E-04
37.5,1.5,0,0.18826,-3.026,2.74E-04
39,4.5,0,0.57599,-3.2263,7.04E-04
39,3,0,0.38248,-3.2246,4.69E-04
39,1.5,0,0.19078,-3.2235,2.34E-04
40.5,4.5,0,0.58244,-3.4256,5.89E-04
40.5,3,0,0.38675,-3.4242,3.91E-04
40.5,1.5,0,0.1929,-3.4234,1.95E-04
42,4.5,0,0.58772,-3.6269,4.74E-04
42,3,0,0.3902,-3.6258,3.11E-04
42,1.5,0,0.19459,-3.6252,1.53E-04
43.5,4.5,0,0.59182,-3.8298,3.59E-04
43.5,3,0,0.39277,-3.829,2.25E-04
43.5,1.5,0,0.19582,-3.8287,1.07E-04
45,4.5,0,0.59473,-4.034,2.30E-04
45,3,0,0.39442,-4.0335,1.18E-04
45,1.5,0,0.19657,-4.0332,4.75E-05
46.5,4.5,0,0.59625,-4.2397,5.17E-05
46.5,3,0,0.39523,-4.239,-3.15E-05
46.5,1.5,0,0.19695,-4.2383,-3.34E-05
48,4.5,0,0.59708,-4.4476,-3.36E-04
48,3,0,0.39581,-4.4446,-2.73E-04
48,1.5,0,0.19726,-4.4426,-1.49E-04
0,3.75,0,0,0,0
0,4.5,0.5,0,0,0
0,5.25,0,0,0,0
0.75,4.5,0,1.57E-02,-5.71E-03,4.89E-03
0,2.25,0,0,0,0
0,3,0.5,0,0,0
0.75,3,0,1.00E-02,-2.67E-03,3.37E-03
0,1.5,0.5,0,0,0
0,0.75,0,0,0,0
0.75,1.5,0,4.89E-03,-1.24E-03,1.64E-03
0,3.75,1,0,0,0
0,5.25,1,0,0,0
0.75,4.5,1,1.57E-02,-5.71E-03,-4.89E-03
0,2.25,1,0,0,0
0.75,3,1,1.00E-02,-2.67E-03,-3.37E-03
0,0.75,1,0,0,0
0.75,1.5,1,4.89E-03,-1.24E-03,-1.64E-03
0,-0.75,1,0,0,0
0,0,0.5,0,0,0
0.75,0,1,1.05E-12,-8.21E-04,-8.97E-13
0,-2.25,1,0,0,0
0,-1.5,0.5,0,0,0
0.75,-1.5,1,-4.89E-03,-1.24E-03,1.64E-03
0,-3.75,1,0,0,0
0,-3,0.5,0,0,0
0.75,-3,1,-1.00E-02,-2.67E-03,3.37E-03
0,-5.25,1,0,0,0
0,-4.5,0.5,0,0,0
0.75,-4.5,1,-1.57E-02,-5.71E-03,4.89E-03
0,-6,0.5,0,0,0
0.75,-6,1,-2.66E-02,-1.59E-02,7.14E-03
0,6,0.5,0,0,0
0.75,6,0,2.66E-02,-1.59E-02,7.14E-03
0.75,6,1,2.66E-02,-1.59E-02,-7.14E-03
0,-0.75,0,0,0,0
0.75,0,0,-1.07E-12,-8.21E-04,-9.04E-13
0,-2.25,0,0,0,0
0.75,-1.5,0,-4.89E-03,-1.24E-03,-1.64E-03
0,-3.75,0,0,0,0
0.75,-3,0,-1.00E-02,-2.67E-03,-3.37E-03
0,-5.25,0,0,0,0
0.75,-4.5,0,-1.57E-02,-5.71E-03,-4.89E-03
0.75,-6,0,-2.66E-02,-1.59E-02,-7.14E-03
45.75,-1.5,0,-0.19679,-4.1358,-1.11E-05
46.5,-2.25,0,-0.29584,-4.2386,4.05E-05
47.25,-1.5,0,-0.19709,-4.3407,8.67E-05
46.5,-0.75,0,-9.84E-02,-4.2381,1.91E-05
46.5,-1.5,0.5,-0.19697,-4.2383,-3.25E-09
44.25,-1.5,0,-0.19625,-3.9308,-7.91E-05
45,-2.25,0,-0.29526,-4.0334,-7.85E-05
45,-0.75,0,-9.82E-02,-4.0332,-2.24E-05
45,-1.5,0.5,-0.19658,-4.0333,-3.06E-09
42.75,-1.5,0,-0.19526,-3.7268,-1.31E-04
43.5,-2.25,0,-0.29408,-3.8288,-1.64E-04
43.5,-0.75,0,-9.78E-02,-3.8286,-5.25E-05
43.5,-1.5,0.5,-0.19582,-3.8287,-2.87E-09
41.25,-1.5,0,-0.1938,-3.5241,-1.74E-04
42,-2.25,0,-0.29221,-3.6255,-2.31E-04
42,-0.75,0,-9.72E-02,-3.6251,-7.63E-05
42,-1.5,0.5,-0.1946,-3.6252,-2.68E-09
39.75,-1.5,0,-0.19189,-3.3232,-2.15E-04
40.5,-2.25,0,-0.28965,-3.4237,-2.93E-04
40.5,-0.75,0,-9.64E-02,-3.4232,-9.73E-05
40.5,-1.5,0.5,-0.19291,-3.4234,-2.50E-09
38.25,-1.5,0,-0.18957,-3.1245,-2.54E-04
39,-2.25,0,-0.28646,-3.224,-3.52E-04
39,-0.75,0,-9.53E-02,-3.2233,-1.17E-04
39,-1.5,0.5,-0.19079,-3.2236,-2.32E-09
36.75,-1.5,0,-0.18684,-2.9283,-2.93E-04
37.5,-2.25,0,-0.28267,-3.0265,-4.10E-04
37.5,-0.75,0,-9.41E-02,-3.0257,-1.37E-04
37.5,-1.5,0.5,-0.18826,-3.0261,-2.14E-09
35.25,-1.5,0,-0.18372,-2.735,-3.32E-04
36,-2.25,0,-0.27828,-2.8319,-4.69E-04
36,-0.75,0,-9.26E-02,-2.8309,-1.56E-04
36,-1.5,0.5,-0.18534,-2.8313,-1.97E-09
33.75,-1.5,0,-0.1802,-2.5451,-3.71E-04
34.5,-2.25,0,-0.2733,-2.6403,-5.27E-04
34.5,-0.75,0,-9.09E-02,-2.6392,-1.76E-04
34.5,-1.5,0.5,-0.18202,-2.6397,-1.81E-09
32.25,-1.5,0,-0.1763,-2.3589,-4.10E-04
33,-2.25,0,-0.26773,-2.4523,-5.86E-04
33,-0.75,0,-8.91E-02,-2.4511,-1.95E-04
33,-1.5,0.5,-0.17831,-2.4516,-1.65E-09
30.75,-1.5,0,-0.172,-2.1768,-4.49E-04
31.5,-2.25,0,-0.26158,-2.2681,-6.45E-04
31.5,-0.75,0,-8.70E-02,-2.2668,-2.15E-04
31.5,-1.5,0.5,-0.1742,-2.2674,-1.50E-09
29.25,-1.5,0,-0.16731,-1.9992,-4.88E-04
30,-2.25,0,-0.25484,-2.0883,-7.03E-04
30,-0.75,0,-8.48E-02,-2.0869,-2.34E-04
30,-1.5,0.5,-0.16971,-2.0875,-1.35E-09
27.75,-1.5,0,-0.16223,-1.8265,-5.27E-04
28.5,-2.25,0,-0.24751,-1.9131,-7.62E-04
28.5,-0.75,0,-8.24E-02,-1.9116,-2.54E-04
28.5,-1.5,0.5,-0.16483,-1.9123,-1.22E-09
26.25,-1.5,0,-0.15677,-1.659,-5.66E-04
27,-2.25,0,-0.2396,-1.7431,-8.20E-04
27,-0.75,0,-7.97E-02,-1.7414,-2.73E-04
27,-1.5,0.5,-0.15956,-1.7421,-1.09E-09
24.75,-1.5,0,-0.15091,-1.4972,-6.05E-04
25.5,-2.25,0,-0.23111,-1.5785,-8.79E-04
25.5,-0.75,0,-7.69E-02,-1.5767,-2.93E-04
25.5,-1.5,0.5,-0.15389,-1.5775,-9.68E-10
23.25,-1.5,0,-0.14466,-1.3415,-6.45E-04
24,-2.25,0,-0.22203,-1.4197,-9.38E-04
24,-0.75,0,-7.39E-02,-1.4179,-3.13E-04
24,-1.5,0.5,-0.14784,-1.4187,-8.54E-10
21.75,-1.5,0,-0.13802,-1.1922,-6.84E-04
22.5,-2.25,0,-0.21236,-1.2672,-9.96E-04
22.5,-0.75,0,-7.06E-02,-1.2652,-3.32E-04
22.5,-1.5,0.5,-0.14139,-1.2661,-7.48E-10
20.25,-1.5,0,-0.13098,-1.0497,-7.23E-04
21,-2.25,0,-0.2021,-1.1214,-1.05E-03
21,-0.75,0,-6.72E-02,-1.1193,-3.52E-04
21,-1.5,0.5,-0.13456,-1.1202,-6.49E-10
18.75,-1.5,0,-0.12356,-0.91448,-7.62E-04
19.5,-2.25,0,-0.19126,-0.98256,-1.11E-03
19.5,-0.75,0,-6.36E-02,-0.98034,-3.71E-04
19.5,-1.5,0.5,-0.12733,-0.9813,-5.58E-10
17.25,-1.5,0,-0.11575,-0.78687,-8.01E-04
18,-2.25,0,-0.17984,-0.85116,-1.17E-03
18,-0.75,0,-5.98E-02,-0.84882,-3.91E-04
18,-1.5,0.5,-0.11971,-0.84983,-4.74E-10
15.75,-1.5,0,-0.10755,-0.66726,-8.40E-04
16.5,-2.25,0,-0.16783,-0.72758,-1.23E-03
16.5,-0.75,0,-5.58E-02,-0.72512,-4.10E-04
16.5,-1.5,0.5,-0.1117,-0.72618,-3.97E-10
14.25,-1.5,0,-9.90E-02,-0.55605,-8.79E-04
15,-2.25,0,-0.15523,-0.6122,-1.29E-03
15,-0.75,0,-5.16E-02,-0.60962,-4.30E-04
15,-1.5,0.5,-0.10331,-0.61073,-3.27E-10
12.75,-1.5,0,-9.00E-02,-0.45363,-9.18E-04
13.5,-2.25,0,-0.14204,-0.50541,-1.35E-03
13.5,-0.75,0,-4.72E-02,-0.50271,-4.49E-04
13.5,-1.5,0.5,-9.45E-02,-0.50387,-2.64E-10
11.25,-1.5,0,-8.06E-02,-0.36039,-9.57E-04
12,-2.25,0,-0.12827,-0.4076,-1.41E-03
12,-0.75,0,-4.26E-02,-0.40478,-4.69E-04
12,-1.5,0.5,-8.53E-02,-0.406,-2.08E-10
9.75,-1.5,0,-7.08E-02,-0.27671,-9.96E-04
10.5,-2.25,0,-0.1139,-0.31917,-1.46E-03
10.5,-0.75,0,-3.78E-02,-0.31622,-4.88E-04
10.5,-1.5,0.5,-7.58E-02,-0.31749,-1.59E-10
8.25,-1.5,0,-6.06E-02,-0.20297,-1.04E-03
9,-2.25,0,-9.89E-02,-0.24049,-1.52E-03
9,-0.75,0,-3.28E-02,-0.23742,-5.08E-04
9,-1.5,0.5,-6.58E-02,-0.23874,-1.16E-10
6.75,-1.5,0,-5.00E-02,-0.13956,-1.08E-03
7.5,-2.25,0,-8.33E-02,-0.17196,-1.58E-03
7.5,-0.75,0,-2.76E-02,-0.16874,-5.28E-04
7.5,-1.5,0.5,-5.54E-02,-0.17013,-8.08E-11
5.25,-1.5,0,-3.89E-02,-8.69E-02,-1.13E-03
6,-2.25,0,-6.71E-02,-0.11395,-1.64E-03
6,-0.75,0,-2.22E-02,-0.11061,-5.49E-04
6,-1.5,0.5,-4.45E-02,-0.11204,-5.17E-11
3.75,-1.5,0,-2.75E-02,-4.55E-02,-1.21E-03
4.5,-2.25,0,-5.02E-02,-6.68E-02,-1.70E-03
4.5,-0.75,0,-1.66E-02,-6.35E-02,-5.69E-04
4.5,-1.5,0.5,-3.33E-02,-6.50E-02,-2.92E-11
2.25,-1.5,0,-1.59E-02,-1.63E-02,-1.35E-03
3,-2.25,0,-3.29E-02,-3.12E-02,-1.70E-03
3,-0.75,0,-1.08E-02,-2.82E-02,-5.73E-04
3,-1.5,0.5,-2.17E-02,-2.95E-02,-1.30E-11
1.5,-2.25,0,-1.57E-02,-7.88E-03,-1.42E-03
1.5,-0.75,0,-5.17E-03,-6.16E-03,-4.88E-04
1.5,-1.5,0.5,-1.04E-02,-7.10E-03,-3.15E-12
45.75,-3,0,-0.3949,-4.1362,-4.95E-05
46.5,-3.75,0,-0.49531,-4.2394,1.35E-05
47.25,-3,0,-0.39549,-4.3419,1.44E-04
46.5,-3,0.5,-0.39526,-4.239,-3.24E-09
44.25,-3,0,-0.39371,-3.9311,-1.75E-04
45,-3.75,0,-0.4942,-4.0337,-1.70E-04
45,-3,0.5,-0.39444,-4.0335,-3.05E-09
42.75,-3,0,-0.39159,-3.7273,-2.69E-04
43.5,-3.75,0,-0.49199,-3.8294,-2.89E-04
43.5,-3,0.5,-0.39278,-3.8291,-2.87E-09
41.25,-3,0,-0.38858,-3.5248,-3.51E-04
42,-3.75,0,-0.48867,-3.6263,-3.92E-04
42,-3,0.5,-0.39021,-3.6259,-2.68E-09
39.75,-3,0,-0.38472,-3.3241,-4.30E-04
40.5,-3.75,0,-0.48431,-3.4248,-4.90E-04
40.5,-3,0.5,-0.38676,-3.4242,-2.49E-09
38.25,-3,0,-0.38005,-3.1256,-5.08E-04
39,-3.75,0,-0.47896,-3.2253,-5.87E-04
39,-3,0.5,-0.3825,-3.2246,-2.31E-09
36.75,-3,0,-0.37458,-2.9296,-5.86E-04
37.5,-3.75,0,-0.47261,-3.0282,-6.84E-04
37.5,-3,0.5,-0.37743,-3.0273,-2.14E-09
35.25,-3,0,-0.36834,-2.7365,-6.64E-04
36,-3.75,0,-0.46529,-2.8337,-7.81E-04
36,-3,0.5,-0.37157,-2.8327,-1.97E-09
33.75,-3,0,-0.3613,-2.5468,-7.42E-04
34.5,-3.75,0,-0.45699,-2.6424,-8.79E-04
34.5,-3,0.5,-0.36493,-2.6413,-1.80E-09
32.25,-3,0,-0.35349,-2.3608,-8.20E-04
33,-3.75,0,-0.44771,-2.4546,-9.77E-04
33,-3,0.5,-0.35751,-2.4533,-1.64E-09
30.75,-3,0,-0.3449,-2.1788,-8.98E-04
31.5,-3.75,0,-0.43746,-2.2707,-1.07E-03
31.5,-3,0.5,-0.34931,-2.2693,-1.49E-09
29.25,-3,0,-0.33552,-2.0014,-9.77E-04
30,-3.75,0,-0.42623,-2.0911,-1.17E-03
30,-3,0.5,-0.34032,-2.0896,-1.35E-09
27.75,-3,0,-0.32537,-1.8288,-1.05E-03
28.5,-3.75,0,-0.41402,-1.9162,-1.27E-03
28.5,-3,0.5,-0.33056,-1.9146,-1.21E-09
26.25,-3,0,-0.31443,-1.6615,-1.13E-03
27,-3.75,0,-0.40084,-1.7464,-1.37E-03
27,-3,0.5,-0.32001,-1.7446,-1.08E-09
24.75,-3,0,-0.30271,-1.4999,-1.21E-03
25.5,-3.75,0,-0.38668,-1.582,-1.46E-03
25.5,-3,0.5,-0.30868,-1.5801,-9.60E-10
23.25,-3,0,-0.29021,-1.3444,-1.29E-03
24,-3.75,0,-0.37154,-1.4235,-1.56E-03
24,-3,0.5,-0.29657,-1.4215,-8.47E-10
21.75,-3,0,-0.27693,-1.1952,-1.37E-03
22.5,-3.75,0,-0.35543,-1.2712,-1.66E-03
22.5,-3,0.5,-0.28368,-1.2691,-7.41E-10
20.25,-3,0,-0.26287,-1.053,-1.45E-03
21,-3.75,0,-0.33834,-1.1256,-1.76E-03
21,-3,0.5,-0.27001,-1.1233,-6.43E-10
18.75,-3,0,-0.24802,-0.91791,-1.52E-03
19.5,-3.75,0,-0.32027,-0.98702,-1.86E-03
19.5,-3,0.5,-0.25556,-0.98464,-5.52E-10
17.25,-3,0,-0.2324,-0.79047,-1.60E-03
18,-3.75,0,-0.30123,-0.85585,-1.95E-03
18,-3,0.5,-0.24032,-0.85335,-4.68E-10
15.75,-3,0,-0.21599,-0.67104,-1.68E-03
16.5,-3.75,0,-0.28121,-0.7325,-2.05E-03
16.5,-3,0.5,-0.22431,-0.72987,-3.92E-10
14.25,-3,0,-0.1988,-0.56001,-1.76E-03
15,-3.75,0,-0.26021,-0.61735,-2.15E-03
15,-3,0.5,-0.20751,-0.6146,-3.22E-10
12.75,-3,0,-0.18083,-0.45777,-1.84E-03
13.5,-3.75,0,-0.23824,-0.5108,-2.25E-03
13.5,-3,0.5,-0.18993,-0.50792,-2.60E-10
11.25,-3,0,-0.16208,-0.36471,-1.91E-03
12,-3.75,0,-0.21529,-0.41323,-2.34E-03
12,-3,0.5,-0.17157,-0.41022,-2.04E-10
9.75,-3,0,-0.14253,-0.28121,-1.99E-03
10.5,-3.75,0,-0.19136,-0.32504,-2.44E-03
10.5,-3,0.5,-0.15242,-0.3219,-1.55E-10
8.25,-3,0,-0.12218,-0.20768,-2.07E-03
9,-3.75,0,-0.16645,-0.24662,-2.54E-03
9,-3,0.5,-0.13247,-0.24335,-1.13E-10
6.75,-3,0,-0.101,-0.14448,-2.16E-03
7.5,-3.75,0,-0.14053,-0.17835,-2.63E-03
7.5,-3,0.5,-0.11171,-0.17494,-7.81E-11
5.25,-3,0,-7.90E-02,-9.20E-02,-2.26E-03
6,-3.75,0,-0.1136,-0.1206,-2.73E-03
6,-3,0.5,-9.01E-02,-0.11704,-4.95E-11
3.75,-3,0,-5.61E-02,-5.04E-02,-2.40E-03
4.5,-3.75,0,-8.56E-02,-7.36E-02,-2.80E-03
4.5,-3,0.5,-6.77E-02,-7.00E-02,-2.76E-11
2.25,-3,0,-3.27E-02,-2.03E-02,-2.68E-03
3,-3.75,0,-5.66E-02,-3.76E-02,-2.79E-03
3,-3,0.5,-4.44E-02,-3.40E-02,-1.21E-11
1.5,-3.75,0,-2.72E-02,-1.23E-02,-2.42E-03
1.5,-3,0.5,-2.13E-02,-9.85E-03,-2.91E-12
45.75,-4.5,0,-0.59567,-4.1366,-1.62E-04
47.25,-4.5,0,-0.59663,-4.3435,1.16E-04
46.5,-5.25,0,-0.69849,-4.24,-1.73E-04
46.5,-4.5,0.5,-0.5963,-4.2397,-3.24E-09
44.25,-4.5,0,-0.59343,-3.9317,-2.99E-04
45,-5.25,0,-0.696,-4.0344,-3.14E-04
45,-4.5,0.5,-0.59475,-4.034,-3.05E-09
42.75,-4.5,0,-0.58992,-3.7282,-4.17E-04
43.5,-5.25,0,-0.69234,-3.8304,-4.31E-04
43.5,-4.5,0.5,-0.59184,-3.8298,-2.86E-09
41.25,-4.5,0,-0.58523,-3.5261,-5.31E-04
42,-5.25,0,-0.68744,-3.6277,-5.56E-04
42,-4.5,0.5,-0.58774,-3.627,-2.67E-09
39.75,-4.5,0,-0.57936,-3.3257,-6.46E-04
40.5,-5.25,0,-0.68124,-3.4266,-6.87E-04
40.5,-4.5,0.5,-0.58246,-3.4257,-2.49E-09
38.25,-4.5,0,-0.57233,-3.1275,-7.62E-04
39,-5.25,0,-0.6737,-3.2274,-8.22E-04
39,-4.5,0.5,-0.57601,-3.2263,-2.31E-09
36.75,-4.5,0,-0.56413,-2.9318,-8.79E-04
37.5,-5.25,0,-0.66481,-3.0306,-9.57E-04
37.5,-4.5,0.5,-0.56839,-3.0293,-2.13E-09
35.25,-4.5,0,-0.55475,-2.739,-9.96E-04
36,-5.25,0,-0.65455,-2.8365,-1.09E-03
36,-4.5,0.5,-0.5596,-2.8351,-1.96E-09
33.75,-4.5,0,-0.5442,-2.5496,-1.11E-03
34.5,-5.25,0,-0.64293,-2.6456,-1.23E-03
34.5,-4.5,0.5,-0.54964,-2.6439,-1.79E-09
32.25,-4.5,0,-0.53248,-2.3638,-1.23E-03
33,-5.25,0,-0.62994,-2.4581,-1.37E-03
33,-4.5,0.5,-0.53851,-2.4563,-1.63E-09
30.75,-4.5,0,-0.51959,-2.1822,-1.35E-03
31.5,-5.25,0,-0.61559,-2.2746,-1.50E-03
31.5,-4.5,0.5,-0.52621,-2.2725,-1.48E-09
29.25,-4.5,0,-0.50553,-2.005,-1.46E-03
30,-5.25,0,-0.59986,-2.0953,-1.64E-03
30,-4.5,0.5,-0.51273,-2.0931,-1.34E-09
27.75,-4.5,0,-0.4903,-1.8328,-1.58E-03
28.5,-5.25,0,-0.58277,-1.9208,-1.78E-03
28.5,-4.5,0.5,-0.49808,-1.9184,-1.20E-09
26.25,-4.5,0,-0.47389,-1.6658,-1.70E-03
27,-5.25,0,-0.56432,-1.7513,-1.91E-03
27,-4.5,0.5,-0.48226,-1.7487,-1.07E-09
24.75,-4.5,0,-0.45631,-1.5045,-1.82E-03
25.5,-5.25,0,-0.54449,-1.5873,-2.05E-03
25.5,-4.5,0.5,-0.46527,-1.5845,-9.51E-10
23.25,-4.5,0,-0.43756,-1.3492,-1.93E-03
24,-5.25,0,-0.5233,-1.4291,-2.19E-03
24,-4.5,0.5,-0.4471,-1.4262,-8.38E-10
21.75,-4.5,0,-0.41764,-1.2004,-2.05E-03
22.5,-5.25,0,-0.50074,-1.2772,-2.32E-03
22.5,-4.5,0.5,-0.42777,-1.2741,-7.32E-10
20.25,-4.5,0,-0.39655,-1.0584,-2.17E-03
21,-5.25,0,-0.47682,-1.1319,-2.46E-03
21,-4.5,0.5,-0.40726,-1.1286,-6.35E-10
18.75,-4.5,0,-0.37428,-0.92362,-2.29E-03
19.5,-5.25,0,-0.45152,-0.9937,-2.60E-03
19.5,-4.5,0.5,-0.38558,-0.9902,-5.44E-10
17.25,-4.5,0,-0.35084,-0.79648,-2.40E-03
18,-5.25,0,-0.42486,-0.86288,-2.73E-03
18,-4.5,0.5,-0.36273,-0.85921,-4.61E-10
15.75,-4.5,0,-0.32623,-0.67734,-2.52E-03
16.5,-5.25,0,-0.39684,-0.73988,-2.87E-03
16.5,-4.5,0.5,-0.33871,-0.73602,-3.85E-10
14.25,-4.5,0,-0.30045,-0.5666,-2.64E-03
15,-5.25,0,-0.36744,-0.62509,-3.01E-03
15,-4.5,0.5,-0.31351,-0.62104,-3.15E-10
12.75,-4.5,0,-0.2735,-0.46466,-2.75E-03
13.5,-5.25,0,-0.33668,-0.51889,-3.14E-03
13.5,-4.5,0.5,-0.28714,-0.51466,-2.53E-10
11.25,-4.5,0,-0.24538,-0.37189,-2.87E-03
12,-5.25,0,-0.30455,-0.42167,-3.28E-03
12,-4.5,0.5,-0.2596,-0.41726,-1.98E-10
9.75,-4.5,0,-0.21608,-0.2887,-2.99E-03
10.5,-5.25,0,-0.27106,-0.33384,-3.42E-03
10.5,-4.5,0.5,-0.2309,-0.32924,-1.50E-10
8.25,-4.5,0,-0.18562,-0.21548,-3.10E-03
9,-5.25,0,-0.23622,-0.25577,-3.55E-03
9,-4.5,0.5,-0.20101,-0.25099,-1.08E-10
6.75,-4.5,0,-0.15398,-0.1526,-3.22E-03
7.5,-5.25,0,-0.20003,-0.18787,-3.68E-03
7.5,-4.5,0.5,-0.16997,-0.1829,-7.37E-11
5.25,-4.5,0,-0.12116,-0.10038,-3.35E-03
6,-5.25,0,-0.16253,-0.13048,-3.79E-03
6,-4.5,0.5,-0.13773,-0.12532,-4.59E-11
3.75,-4.5,0,-8.71E-02,-5.90E-02,-3.51E-03
4.5,-5.25,0,-0.12373,-8.38E-02,-3.83E-03
4.5,-4.5,0.5,-0.10434,-7.85E-02,-2.48E-11
2.25,-4.5,0,-5.18E-02,-2.78E-02,-3.94E-03
3,-5.25,0,-8.38E-02,-4.79E-02,-3.69E-03
3,-4.5,0.5,-6.95E-02,-4.24E-02,-1.04E-11
1.5,-5.25,0,-4.17E-02,-2.05E-02,-2.85E-03
1.5,-4.5,0.5,-3.43E-02,-1.66E-02,-2.29E-12
48,-2.25,0,-0.29629,-4.4435,2.09E-04
48,-0.75,0,-9.86E-02,-4.442,7.31E-05
48,-1.5,0.5,-0.19729,-4.4425,-3.44E-09
48,-3.75,0,-0.49597,-4.4461,2.89E-04
48,-3,0.5,-0.39585,-4.4446,-3.43E-09
48,-5.25,0,-0.6992,-4.4494,3.53E-04
48,-4.5,0.5,-0.59717,-4.4476,-3.43E-09
47.25,0,0,-6.37E-11,-4.3402,-3.34E-09
48,0,0.5,-8.14E-13,-4.4418,-3.44E-09
48,0.75,0,9.86E-02,-4.442,-7.31E-05
45.75,0,0,-6.37E-11,-4.1356,-3.15E-09
46.5,0,0.5,-8.22E-13,-4.2381,-3.25E-09
46.5,0.75,0,9.84E-02,-4.2381,-1.91E-05
44.25,0,0,-6.34E-11,-3.9307,-2.97E-09
45,0,0.5,-8.79E-13,-4.0332,-3.06E-09
45,0.75,0,9.82E-02,-4.0332,2.24E-05
42.75,0,0,-6.27E-11,-3.7266,-2.78E-09
43.5,0,0.5,-8.60E-13,-3.8286,-2.87E-09
43.5,0.75,0,9.78E-02,-3.8286,5.25E-05
41.25,0,0,-6.18E-11,-3.5238,-2.59E-09
42,0,0.5,-8.37E-13,-3.625,-2.69E-09
42,0.75,0,9.72E-02,-3.6251,7.63E-05
39.75,0,0,-6.05E-11,-3.3229,-2.41E-09
40.5,0,0.5,-7.64E-13,-3.4231,-2.50E-09
40.5,0.75,0,9.64E-02,-3.4232,9.72E-05
38.25,0,0,-5.90E-11,-3.1241,-2.24E-09
39,0,0.5,-6.85E-13,-3.2232,-2.32E-09
39,0.75,0,9.53E-02,-3.2233,1.17E-04
36.75,0,0,-5.73E-11,-2.9278,-2.06E-09
37.5,0,0.5,-6.44E-13,-3.0257,-2.15E-09
37.5,0.75,0,9.41E-02,-3.0257,1.37E-04
